Name,Market,ISU_CD,SHORT_CODE
팬스타엔터프라이즈,KOSDAQ,KR7054300009,054300
케이피티유,KOSDAQ,KR7054410006,054410
텔레칩스,KOSDAQ,KR7054450002,054450
삼영엠텍,KOSDAQ,KR7054540000,054540
APS,KOSDAQ,KR7054620000,054620
대한뉴팜,KOSDAQ,KR7054670005,054670
키이스트,KOSDAQ,KR7054780002,054780
아이디스홀딩스,KOSDAQ,KR7054800008,054800
한컴위드,KOSDAQ,KR7054920004,054920
유신,KOSDAQ,KR7054930003,054930
엑사이엔씨,KOSDAQ,KR7054940002,054940
제이브이엠,KOSDAQ,KR7054950001,054950
유진로봇,KOSDAQ,KR7056080005,056080
시지메드텍,KOSDAQ,KR7056090004,056090
에스에프에이,KOSDAQ,KR7056190002,056190
코위버,KOSDAQ,KR7056360001,056360
신화인터텍,KOSDAQ,KR7056700008,056700
CNT85,KOSDAQ,KR7056730005,056730
YBM넷,KOSDAQ,KR7057030009,057030
옴니시스템,KOSDAQ,KR7057540007,057540
티사이언티픽,KOSDAQ,KR7057680001,057680
멕아이씨에스,KOSDAQ,KR7058110008,058110
KNN,KOSDAQ,KR7058400003,058400
한주에이알티,KOSDAQ,KR7058450008,058450
리노공업,KOSDAQ,KR7058470006,058470
에스피지,KOSDAQ,KR7058610007,058610
엠게임,KOSDAQ,KR7058630005,058630
CMG제약,KOSDAQ,KR7058820002,058820
엠로,KOSDAQ,KR7058970005,058970
미코,KOSDAQ,KR7059090001,059090
아이컴포넌트,KOSDAQ,KR7059100008,059100
아진엑스텍,KOSDAQ,KR7059120006,059120
메타바이오메드,KOSDAQ,KR7059210005,059210
해성에어로보틱스,KOSDAQ,KR7059270009,059270
인선이엔티,KOSDAQ,KR7060150000,060150
제이케이시냅스,KOSDAQ,KR7060230000,060230
스타코링크,KOSDAQ,KR7060240009,060240
NHN KCP,KOSDAQ,KR7060250008,060250
뉴보텍,KOSDAQ,KR7060260007,060260
큐렉소,KOSDAQ,KR7060280005,060280
3S,KOSDAQ,KR7060310000,060310
LS마린솔루션,KOSDAQ,KR7060370004,060370
동양에스텍,KOSDAQ,KR7060380003,060380
국일신동,KOSDAQ,KR7060480001,060480
에스에이티,KOSDAQ,KR7060540002,060540
HC홈센타,KOSDAQ,KR7060560000,060560
드림어스컴퍼니,KOSDAQ,KR7060570009,060570
씨티씨바이오,KOSDAQ,KR7060590007,060590
KH바텍,KOSDAQ,KR7060720000,060720
영림원소프트랩,KOSDAQ,KR7060850005,060850
에이전트AI,KOSDAQ,KR7060900008,060900
알에프텍,KOSDAQ,KR7061040002,061040
세나테크놀로지,KOSDAQ,KR7061090007,061090
화일약품,KOSDAQ,KR7061250007,061250
LB세미콘,KOSDAQ,KR7061970000,061970
한국첨단소재,KOSDAQ,KR7062970009,062970
컴투스홀딩스,KOSDAQ,KR7063080006,063080
서울옥션,KOSDAQ,KR7063170005,063170
SM Life Design,KOSDAQ,KR7063440002,063440
NICE인프라,KOSDAQ,KR7063570006,063570
이엘피,KOSDAQ,KR7063760003,063760
인크레더블버즈,KOSDAQ,KR7064090004,064090
홈캐스트,KOSDAQ,KR7064240005,064240
다날,KOSDAQ,KR7064260003,064260
인텍플러스,KOSDAQ,KR7064290000,064290
브리지텍,KOSDAQ,KR7064480007,064480
테크엘,KOSDAQ,KR7064520000,064520
바이오니아,KOSDAQ,KR7064550007,064550
티씨케이,KOSDAQ,KR7064760002,064760
포니링크,KOSDAQ,KR7064800006,064800
케이프,KOSDAQ,KR7064820004,064820
에프앤가이드,KOSDAQ,KR7064850001,064850
지엔코,KOSDAQ,KR7065060006,065060
탑엔지니어링,KOSDAQ,KR7065130007,065130
대산F&B,KOSDAQ,KR7065150005,065150
비엘팜텍,KOSDAQ,KR7065170003,065170
신성델타테크,KOSDAQ,KR7065350001,065350
위세아이텍,KOSDAQ,KR7065370009,065370
에스아이리소스,KOSDAQ,KR7065420002,065420
이루온,KOSDAQ,KR7065440000,065440
빅텍,KOSDAQ,KR7065450009,065450
오리엔트정공,KOSDAQ,KR7065500001,065500
휴비츠,KOSDAQ,KR7065510000,065510
와이어블,KOSDAQ,KR7065530008,065530
삼영이엔씨,KOSDAQ,KR7065570004,065570
하이퍼코퍼레이션,KOSDAQ,KR7065650004,065650
안트로젠,KOSDAQ,KR7065660003,065660
우주일렉트로,KOSDAQ,KR7065680001,065680
파커스,KOSDAQ,KR7065690000,065690
서호전기,KOSDAQ,KR7065710006,065710
CS,KOSDAQ,KR7065770000,065770
웰크론,KOSDAQ,KR7065950008,065950
하츠,KOSDAQ,KR7066130006,066130
큐에스아이,KOSDAQ,KR7066310004,066310
체리부로,KOSDAQ,KR7066360009,066360
버킷스튜디오,KOSDAQ,KR7066410002,066410
아이로보틱스,KOSDAQ,KR7066430000,066430
우수AMS,KOSDAQ,KR7066590001,066590
국보디자인,KOSDAQ,KR7066620006,066620
디티씨,KOSDAQ,KR7066670001,066670
테라젠이텍스,KOSDAQ,KR7066700006,066700
씨씨에스,KOSDAQ,KR7066790007,066790
디에이피,KOSDAQ,KR7066900002,066900
손오공,KOSDAQ,KR7066910001,066910
한성크린텍,KOSDAQ,KR7066980004,066980
조이시티,KOSDAQ,KR7067000000,067000
이씨에스,KOSDAQ,KR7067010009,067010
대화제약,KOSDAQ,KR7067080002,067080
SOOP,KOSDAQ,KR7067160002,067160
오텍,KOSDAQ,KR7067170001,067170
멀티캠퍼스,KOSDAQ,KR7067280008,067280
JW신약,KOSDAQ,KR7067290007,067290
하나마이크론,KOSDAQ,KR7067310003,067310
선바이오,KOSDAQ,KR7067370007,067370
아스트,KOSDAQ,KR7067390005,067390
엔브이에이치코리아,KOSDAQ,KR7067570002,067570
HLB생명과학,KOSDAQ,KR7067630004,067630
로지시스,KOSDAQ,KR7067730002,067730
세진티에스,KOSDAQ,KR7067770008,067770
와이엔텍,KOSDAQ,KR7067900001,067900
이글루,KOSDAQ,KR7067920009,067920
도이치모터스,KOSDAQ,KR7067990002,067990
팬엔터테인먼트,KOSDAQ,KR7068050004,068050
케이웨더,KOSDAQ,KR7068100007,068100
다원시스,KOSDAQ,KR7068240001,068240
일신바이오,KOSDAQ,KR7068330000,068330
셀트리온제약,KOSDAQ,KR7068760008,068760
DMS,KOSDAQ,KR7068790005,068790
디지털대성,KOSDAQ,KR7068930007,068930
셀피글로벌,KOSDAQ,KR7068940006,068940
웹젠,KOSDAQ,KR7069080000,069080
누리플랜,KOSDAQ,KR7069140002,069140
유아이디,KOSDAQ,KR7069330009,069330
엔텔스,KOSDAQ,KR7069410009,069410
에스텍,KOSDAQ,KR7069510006,069510
빛과전자,KOSDAQ,KR7069540003,069540
엑시온그룹,KOSDAQ,KR7069920007,069920
엑스큐어,KOSDAQ,KR7070300009,070300
한솔인티큐브,KOSDAQ,KR7070590005,070590
인피니트헬스케어,KOSDAQ,KR7071200000,071200
로체시스템즈,KOSDAQ,KR7071280002,071280
에이테크솔루션,KOSDAQ,KR7071670004,071670
캐스텍코리아,KOSDAQ,KR7071850002,071850
중앙백신,KOSDAQ,KR7072020001,072020
우리산업홀딩스,KOSDAQ,KR7072470008,072470
멤레이비티,KOSDAQ,KR7072770001,072770
메가스터디,KOSDAQ,KR7072870009,072870
빛샘전자,KOSDAQ,KR7072950009,072950
에이치시티,KOSDAQ,KR7072990005,072990
케이에스피,KOSDAQ,KR7073010001,073010
엘엠에스,KOSDAQ,KR7073110009,073110
듀오백,KOSDAQ,KR7073190001,073190
이노와이어리스,KOSDAQ,KR7073490005,073490
에프알텍,KOSDAQ,KR7073540007,073540
우리손에프앤지,KOSDAQ,KR7073560005,073560
리튬포어스,KOSDAQ,KR7073570004,073570
테라사이언스,KOSDAQ,KR7073640005,073640
아미노로직스,KOSDAQ,KR7074430000,074430
원익QnC,KOSDAQ,KR7074600008,074600
플랜티넷,KOSDAQ,KR7075130005,075130
동국알앤에스,KOSDAQ,KR7075970004,075970
웰크론한텍,KOSDAQ,KR7076080001,076080
해성옵틱스,KOSDAQ,KR7076610005,076610
덕산하이메탈,KOSDAQ,KR7077360006,077360
LS증권,KOSDAQ,KR7078020005,078020
유비쿼스홀딩스,KOSDAQ,KR7078070000,078070
국일제지,KOSDAQ,KR7078130002,078130
대봉엘에스,KOSDAQ,KR7078140001,078140
HB테크놀러지,KOSDAQ,KR7078150000,078150
메디포스트,KOSDAQ,KR7078160009,078160
컴투스,KOSDAQ,KR7078340007,078340
한양디지텍,KOSDAQ,KR7078350006,078350
휴림에이텍,KOSDAQ,KR7078590007,078590
대주전자재료,KOSDAQ,KR7078600004,078600
스테이지원엔터,KOSDAQ,KR7078860004,078860
가온그룹,KOSDAQ,KR7078890001,078890
와토스코리아,KOSDAQ,KR7079000006,079000
한창산업,KOSDAQ,KR7079170007,079170
케스피온,KOSDAQ,KR7079190005,079190
제우스,KOSDAQ,KR7079370003,079370
서산,KOSDAQ,KR7079650008,079650
디이엔티,KOSDAQ,KR7079810008,079810
가비아,KOSDAQ,KR7079940003,079940
인베니아,KOSDAQ,KR7079950002,079950
동양이엔피,KOSDAQ,KR7079960001,079960
투비소프트,KOSDAQ,KR7079970000,079970
이상네트웍스,KOSDAQ,KR7080010002,080010
모두투어,KOSDAQ,KR7080160005,080160
제주반도체,KOSDAQ,KR7080220007,080220
모다이노칩,KOSDAQ,KR7080420003,080420
성창오토텍,KOSDAQ,KR7080470008,080470
오디텍,KOSDAQ,KR7080520000,080520
코디,KOSDAQ,KR7080530009,080530
오킨스전자,KOSDAQ,KR7080580004,080580
한국유니온제약,KOSDAQ,KR7080720006,080720
티플랙스,KOSDAQ,KR7081150005,081150
쎄크,KOSDAQ,KR7081180002,081180
성우전자,KOSDAQ,KR7081580003,081580
옵트론텍,KOSDAQ,KR7082210006,082210
젬백스,KOSDAQ,KR7082270000,082270
코스나인,KOSDAQ,KR7082660002,082660
비보존 제약,KOSDAQ,KR7082800004,082800
우리바이오,KOSDAQ,KR7082850009,082850
비츠로셀,KOSDAQ,KR7082920000,082920
엘오티베큠,KOSDAQ,KR7083310003,083310
GST,KOSDAQ,KR7083450007,083450
이엠앤아이,KOSDAQ,KR7083470005,083470
에프엔에스테크,KOSDAQ,KR7083500009,083500
케이엠,KOSDAQ,KR7083550004,083550
인콘,KOSDAQ,KR7083640003,083640
비에이치아이,KOSDAQ,KR7083650002,083650
CSA 코스믹,KOSDAQ,KR7083660001,083660
CG인바이츠,KOSDAQ,KR7083790006,083790
아바코,KOSDAQ,KR7083930008,083930
휴온스글로벌,KOSDAQ,KR7084110006,084110
수성웹툰,KOSDAQ,KR7084180009,084180
유진테크,KOSDAQ,KR7084370006,084370
유비온,KOSDAQ,KR7084440007,084440
랩지노믹스,KOSDAQ,KR7084650001,084650
팅크웨어,KOSDAQ,KR7084730001,084730
아이티엠반도체,KOSDAQ,KR7084850007,084850
헬릭스미스,KOSDAQ,KR7084990001,084990
차바이오텍,KOSDAQ,KR7085660009,085660
뉴프렉스,KOSDAQ,KR7085670008,085670
알티캐스트,KOSDAQ,KR7085810000,085810
네오티스,KOSDAQ,KR7085910008,085910
바이오톡스텍,KOSDAQ,KR7086040003,086040
진바이오텍,KOSDAQ,KR7086060001,086060
유니테스트,KOSDAQ,KR7086390002,086390
동국제약,KOSDAQ,KR7086450004,086450
에코프로,KOSDAQ,KR7086520004,086520
비엠티,KOSDAQ,KR7086670007,086670
선진뷰티사이언스,KOSDAQ,KR7086710001,086710
바이오솔루션,KOSDAQ,KR7086820008,086820
이수앱지스,KOSDAQ,KR7086890001,086890
메디톡스,KOSDAQ,KR7086900008,086900
MDS테크,KOSDAQ,KR7086960002,086960
쇼박스,KOSDAQ,KR7086980000,086980
펩트론,KOSDAQ,KR7087010005,087010
모바일어플라이언스,KOSDAQ,KR7087260006,087260
픽셀플러스,KOSDAQ,KR7087600003,087600
동아엘텍,KOSDAQ,KR7088130000,088130
쏘닉스,KOSDAQ,KR7088280003,088280
이원컴포텍,KOSDAQ,KR7088290002,088290
유라클,KOSDAQ,KR7088340005,088340
이녹스,KOSDAQ,KR7088390000,088390
에이스테크,KOSDAQ,KR7088800008,088800
동우팜투테이블,KOSDAQ,KR7088910005,088910
켐트로닉스,KOSDAQ,KR7089010003,089010
테크윙,KOSDAQ,KR7089030001,089030
넥스턴앤롤코리아,KOSDAQ,KR7089140008,089140
케이씨티,KOSDAQ,KR7089150007,089150
THE E&M,KOSDAQ,KR7089230007,089230
KT나스미디어,KOSDAQ,KR7089600001,089600
제이티,KOSDAQ,KR7089790000,089790
유비벨록스,KOSDAQ,KR7089850002,089850
코세스,KOSDAQ,KR7089890008,089890
브이엠,KOSDAQ,KR7089970008,089970
상아프론테크,KOSDAQ,KR7089980007,089980
아이윈,KOSDAQ,KR7090150004,090150
로보스타,KOSDAQ,KR7090360009,090360
덕신이피씨,KOSDAQ,KR7090410002,090410
제이스텍,KOSDAQ,KR7090470006,090470
휴림로봇,KOSDAQ,KR7090710005,090710
현대이지웰,KOSDAQ,KR7090850009,090850
이엠텍,KOSDAQ,KR7091120006,091120
S&K폴리텍,KOSDAQ,KR7091340000,091340
한울소재과학,KOSDAQ,KR7091440008,091440
상신이디피,KOSDAQ,KR7091580001,091580
남화토건,KOSDAQ,KR7091590000,091590
파트론,KOSDAQ,KR7091700005,091700
나노캠텍,KOSDAQ,KR7091970004,091970
아미코젠,KOSDAQ,KR7092040005,092040
디엔에프,KOSDAQ,KR7092070002,092070
이크레더블,KOSDAQ,KR7092130004,092130
서울바이오시스,KOSDAQ,KR7092190008,092190
현우산업,KOSDAQ,KR7092300003,092300
한라IMS,KOSDAQ,KR7092460005,092460
앤씨앤,KOSDAQ,KR7092600006,092600
네오팜,KOSDAQ,KR7092730001,092730
엑시콘,KOSDAQ,KR7092870005,092870
빅솔론,KOSDAQ,KR7093190007,093190
케이아이엔엑스,KOSDAQ,KR7093320000,093320
풍강,KOSDAQ,KR7093380004,093380
매커스,KOSDAQ,KR7093520005,093520
케이알엠,KOSDAQ,KR7093640001,093640
서원인텍,KOSDAQ,KR7093920007,093920
동운아나텍,KOSDAQ,KR7094170008,094170
칩스앤미디어,KOSDAQ,KR7094360005,094360
갤럭시아머니트리,KOSDAQ,KR7094480001,094480
일진파워,KOSDAQ,KR7094820008,094820
슈프리마에이치큐,KOSDAQ,KR7094840006,094840
참좋은여행,KOSDAQ,KR7094850005,094850
네오리진,KOSDAQ,KR7094860004,094860
푸른기술,KOSDAQ,KR7094940004,094940
제이엠티,KOSDAQ,KR7094970001,094970
이엠코리아,KOSDAQ,KR7095190005,095190
웨이브일렉트로,KOSDAQ,KR7095270005,095270
ISC,KOSDAQ,KR7095340006,095340
미래나노텍,KOSDAQ,KR7095500005,095500
테스,KOSDAQ,KR7095610002,095610
네오위즈,KOSDAQ,KR7095660007,095660
제넥신,KOSDAQ,KR7095700001,095700
에스에너지,KOSDAQ,KR7095910006,095910
크레버스,KOSDAQ,KR7096240007,096240
와이즈넛,KOSDAQ,KR7096250006,096250
대창솔루션,KOSDAQ,KR7096350004,096350
씨젠,KOSDAQ,KR7096530001,096530
알에프세미,KOSDAQ,KR7096610001,096610
에스코넥,KOSDAQ,KR7096630009,096630
에이루트,KOSDAQ,KR7096690003,096690
엘디티,KOSDAQ,KR7096870001,096870
에코볼트,KOSDAQ,KR7097780001,097780
윈팩,KOSDAQ,KR7097800007,097800
효성오앤비,KOSDAQ,KR7097870000,097870
한텍,KOSDAQ,KR7098070006,098070
마이크로컨텍솔,KOSDAQ,KR7098120009,098120
고영,KOSDAQ,KR7098460009,098460
에스티오,KOSDAQ,KR7098660004,098660
아이센스,KOSDAQ,KR7099190001,099190
SDN,KOSDAQ,KR7099220006,099220
쎄트렉아이,KOSDAQ,KR7099320004,099320
브레인즈컴퍼니,KOSDAQ,KR7099390007,099390
동방선기,KOSDAQ,KR7099410003,099410
바이오플러스,KOSDAQ,KR7099430001,099430
스맥,KOSDAQ,KR7099440000,099440
DGI,KOSDAQ,KR7099520009,099520
이지케어텍,KOSDAQ,KR7099750002,099750
인지소프트,KOSDAQ,KR7100030006,100030
뷰웍스,KOSDAQ,KR7100120005,100120
동국S&C,KOSDAQ,KR7100130004,100130
머큐리,KOSDAQ,KR7100590009,100590
서암기계공업,KOSDAQ,KR7100660000,100660
세운메디칼,KOSDAQ,KR7100700004,100700
미래에셋벤처투자,KOSDAQ,KR7100790005,100790
KS인더스트리,KOSDAQ,KR7101000008,101000
월덱스,KOSDAQ,KR7101160000,101160
우림피티에스,KOSDAQ,KR7101170009,101170
씨큐브,KOSDAQ,KR7101240000,101240
모베이스,KOSDAQ,KR7101330009,101330
에코앤드림,KOSDAQ,KR7101360006,101360
아이엠,KOSDAQ,KR7101390003,101390
엔시트론,KOSDAQ,KR7101400000,101400
에스앤에스텍,KOSDAQ,KR7101490001,101490
하이드로리튬,KOSDAQ,KR7101670008,101670
한국정밀기계,KOSDAQ,KR7101680007,101680
위메이드맥스,KOSDAQ,KR7101730000,101730
인화정공,KOSDAQ,KR7101930006,101930
우양에이치씨,KOSDAQ,KR7101970002,101970
어보브반도체,KOSDAQ,KR7102120003,102120
케이옥션,KOSDAQ,KR7102370004,102370
이엔에프테크놀로지,KOSDAQ,KR7102710001,102710
코오롱생명과학,KOSDAQ,KR7102940004,102940
에스앤더블류,KOSDAQ,KR7103230009,103230
우양,KOSDAQ,KR7103840005,103840
대성파인텍,KOSDAQ,KR7104040001,104040
NHN벅스,KOSDAQ,KR7104200001,104200
디와이피엔에프,KOSDAQ,KR7104460001,104460
티케이케미칼,KOSDAQ,KR7104480009,104480
코렌텍,KOSDAQ,KR7104540000,104540
노랑풍선,KOSDAQ,KR7104620000,104620
원익머트리얼즈,KOSDAQ,KR7104830005,104830
케이엔더블유,KOSDAQ,KR7105330005,105330
엣지파운드리,KOSDAQ,KR7105550008,105550
디케이락,KOSDAQ,KR7105740005,105740
포스뱅크,KOSDAQ,KR7105760003,105760
케이이엠텍,KOSDAQ,KR7106080005,106080
하이텍팜,KOSDAQ,KR7106190002,106190
파인테크닉스,KOSDAQ,KR7106240005,106240
노블엠앤비,KOSDAQ,KR7106520000,106520
새빗켐,KOSDAQ,KR7107600009,107600
한중엔시에스,KOSDAQ,KR7107640005,107640
톱텍,KOSDAQ,KR7108230004,108230
대양전기공업,KOSDAQ,KR7108380007,108380
로보티즈,KOSDAQ,KR7108490004,108490
셀바스AI,KOSDAQ,KR7108860008,108860
옵티시스,KOSDAQ,KR7109080002,109080
에스와이,KOSDAQ,KR7109610006,109610
씨싸이트,KOSDAQ,KR7109670000,109670
디에스케이,KOSDAQ,KR7109740001,109740
진매트릭스,KOSDAQ,KR7109820001,109820
동일금속,KOSDAQ,KR7109860007,109860
앱토크롬,KOSDAQ,KR7109960005,109960
전진바이오팜,KOSDAQ,KR7110020005,110020
크리스에프앤씨,KOSDAQ,KR7110790003,110790
디아이티,KOSDAQ,KR7110990009,110990
남화산업,KOSDAQ,KR7111710000,111710
위메이드,KOSDAQ,KR7112040001,112040
와이씨켐,KOSDAQ,KR7112290002,112290
디젠스,KOSDAQ,KR7113810006,113810
강원에너지,KOSDAQ,KR7114190002,114190
그린생명과학,KOSDAQ,KR7114450000,114450
폴라리스우노,KOSDAQ,KR7114630007,114630
한솔아이원스,KOSDAQ,KR7114810005,114810
아이패밀리에스씨,KOSDAQ,KR7114840002,114840
휴맥스,KOSDAQ,KR7115160004,115160
큐리언트,KOSDAQ,KR7115180002,115180
인포바인,KOSDAQ,KR7115310005,115310
우리넷,KOSDAQ,KR7115440000,115440
HLB테라퓨틱스,KOSDAQ,KR7115450009,115450
씨유메디칼,KOSDAQ,KR7115480006,115480
케이씨에스,KOSDAQ,KR7115500001,115500
씨엔플러스,KOSDAQ,KR7115530008,115530
스타플렉스,KOSDAQ,KR7115570004,115570
이미지스,KOSDAQ,KR7115610008,115610
알파칩스,KOSDAQ,KR7117670000,117670
티로보틱스,KOSDAQ,KR7117730002,117730
모트렉스,KOSDAQ,KR7118990001,118990
포메탈,KOSDAQ,KR7119500007,119500
인터로조,KOSDAQ,KR7119610004,119610
아이텍,KOSDAQ,KR7119830008,119830
지엔씨에너지,KOSDAQ,KR7119850006,119850
대정화금,KOSDAQ,KR7120240007,120240
골프존홀딩스,KOSDAQ,KR7121440002,121440
나노신소재,KOSDAQ,KR7121600001,121600
비덴트,KOSDAQ,KR7121800007,121800
코이즈,KOSDAQ,KR7121850002,121850
에스디시스템,KOSDAQ,KR7121890008,121890
제노레이,KOSDAQ,KR7122310006,122310
삼기,KOSDAQ,KR7122350002,122350
KX,KOSDAQ,KR7122450000,122450
예스티,KOSDAQ,KR7122640006,122640
서진오토모티브,KOSDAQ,KR7122690001,122690
와이지엔터테인먼트,KOSDAQ,KR7122870009,122870
와이솔,KOSDAQ,KR7122990005,122990
아이윈플러스,KOSDAQ,KR7123010001,123010
엠에스오토텍,KOSDAQ,KR7123040008,123040
제닉,KOSDAQ,KR7123330003,123330
코리아에프티,KOSDAQ,KR7123410003,123410
위메이드플레이,KOSDAQ,KR7123420002,123420
이엠넷,KOSDAQ,KR7123570004,123570
알톤,KOSDAQ,KR7123750002,123750
뉴온,KOSDAQ,KR7123840001,123840
아나패스,KOSDAQ,KR7123860009,123860
아이티센글로벌,KOSDAQ,KR7124500000,124500
태웅로직스,KOSDAQ,KR7124560004,124560
티씨머티리얼즈,KOSDAQ,KR7125020008,125020
아모그린텍,KOSDAQ,KR7125210005,125210
한라캐스트,KOSDAQ,KR7125490003,125490
비나텍,KOSDAQ,KR7126340009,126340
BGF에코머티리얼즈,KOSDAQ,KR7126600006,126600
화신정공,KOSDAQ,KR7126640002,126640
하이비젼시스템,KOSDAQ,KR7126700004,126700
코칩,KOSDAQ,KR7126730001,126730
제이엔케이글로벌,KOSDAQ,KR7126880004,126880
제이에스링크,KOSDAQ,KR7127120004,127120
아시아경제,KOSDAQ,KR7127710002,127710
화인써키트,KOSDAQ,KR7127980001,127980
에코캡,KOSDAQ,KR7128540002,128540
피제이메탈,KOSDAQ,KR7128660008,128660
앱코,KOSDAQ,KR7129890000,129890
대성하이텍,KOSDAQ,KR7129920005,129920
GH신소재,KOSDAQ,KR7130500002,130500
나이스디앤비,KOSDAQ,KR7130580004,130580
티피씨글로벌,KOSDAQ,KR7130740004,130740
옵투스제약,KOSDAQ,KR7131030009,131030
시큐브,KOSDAQ,KR7131090003,131090
티엔엔터테인먼트,KOSDAQ,KR7131100000,131100
딜리,KOSDAQ,KR7131180002,131180
대한과학,KOSDAQ,KR7131220006,131220
티에스이,KOSDAQ,KR7131290009,131290
알서포트,KOSDAQ,KR7131370009,131370
이브이첨단소재,KOSDAQ,KR7131400004,131400
파인텍,KOSDAQ,KR7131760001,131760
두산테스나,KOSDAQ,KR7131970006,131970
메가엠디,KOSDAQ,KR7133750000,133750
이퓨쳐,KOSDAQ,KR7134060003,134060
탑코미디어,KOSDAQ,KR7134580000,134580
원일티엔아이,KOSDAQ,KR7136150000,136150
아셈스,KOSDAQ,KR7136410008,136410
하림,KOSDAQ,KR7136480001,136480
윈스테크넷,KOSDAQ,KR7136540002,136540
나래나노텍,KOSDAQ,KR7137080008,137080
피엔티,KOSDAQ,KR7137400008,137400
넥스트아이,KOSDAQ,KR7137940003,137940
제이씨케미칼,KOSDAQ,KR7137950002,137950
신진에스엠,KOSDAQ,KR7138070008,138070
오이솔루션,KOSDAQ,KR7138080007,138080
앤로보틱스,KOSDAQ,KR7138360003,138360
나이벡,KOSDAQ,KR7138610001,138610
BF랩스,KOSDAQ,KR7139050009,139050
키네마스터,KOSDAQ,KR7139670004,139670
서플러스글로벌,KOSDAQ,KR7140070004,140070
